false_positive_rate,true_positive_rate,threshold
0.43572496263079225,0.6727272727272727,0.09846971051774782
0.437219730941704,0.6727272727272727,0.09823118571123726
0.437219730941704,0.6757575757575758,0.0982285353368235
0.44245142002989535,0.6757575757575758,0.09775741418275197
0.44245142002989535,0.6787878787878788,0.09769391098295523
0.4469357249626308,0.6787878787878788,0.09696500786354298
0.4469357249626308,0.6818181818181818,0.09696292809208215
0.461136023916293,0.6818181818181818,0.0958591279003135
0.461136023916293,0.6848484848484848,0.09585187942999146
0.4637518684603886,0.6848484848484848,0.09559004717760858
0.4637518684603886,0.6878787878787879,0.09556275470913969
0.46449925261584457,0.6878787878787879,0.09556024667134357
0.46449925261584457,0.6909090909090909,0.09551770304908176
0.4712257100149477,0.6909090909090909,0.09510221152864469
0.4712257100149477,0.693939393939394,0.09509454587708761
0.4727204783258595,0.693939393939394,0.09480965665233627
0.4727204783258595,0.696969696969697,0.09477107736151506
0.4760837070254111,0.696969696969697,0.09457581409617175
0.4760837070254111,0.7,0.09456062803756865
0.48654708520179374,0.7,0.0939029805721452
0.48654708520179374,0.703030303030303,0.0938894376790295
0.48878923766816146,0.703030303030303,0.09371229206633895
0.48878923766816146,0.7090909090909091,0.09369390872202712
0.48953662182361735,0.7090909090909091,0.09366216824791758
0.48953662182361735,0.7121212121212122,0.09364796130128035
0.49588938714499253,0.7121212121212122,0.09309390140195216
0.49588938714499253,0.7151515151515152,0.09309262118951168
0.5026158445440957,0.7151515151515152,0.09278963288022907
0.5026158445440957,0.7181818181818181,0.09277427541653369
0.5071001494768311,0.7181818181818181,0.09226868678713436
0.5071001494768311,0.7212121212121212,0.09221681938966134
0.5123318385650224,0.7212121212121212,0.09168927492383665
0.5123318385650224,0.7242424242424242,0.09165689362601706
0.5254110612855007,0.7242424242424242,0.09077285905168908
0.5254110612855007,0.7272727272727273,0.09076891196666141
0.5284005979073244,0.7272727272727273,0.09035953060751264
0.5284005979073244,0.7303030303030303,0.0903095666807101
0.5534379671150972,0.7303030303030303,0.08874367754790624
0.5534379671150972,0.7333333333333333,0.08873257821501719
0.554185351270553,0.7333333333333333,0.0886519184733565
0.554185351270553,0.7363636363636363,0.08864728971860965
0.5605381165919282,0.7363636363636363,0.08812472513048364
0.5605381165919282,0.7393939393939394,0.08811119258088004
0.5635276532137519,0.7393939393939394,0.08796125969193723
0.5635276532137519,0.7454545454545455,0.08792455246158304
0.570627802690583,0.7454545454545455,0.08727688111372899
0.570627802690583,0.7484848484848485,0.08726694636962394
0.578101644245142,0.7484848484848485,0.08682986372481077
0.578101644245142,0.7515151515151515,0.08682476132960613
0.5818385650224215,0.7515151515151515,0.0864464427616918
0.5818385650224215,0.7545454545454545,0.08643489960256386
0.5837070254110612,0.7545454545454545,0.0862750729998394
0.5837070254110612,0.7575757575757576,0.08625330709117936
0.5848281016442451,0.7575757575757576,0.08619915736037757
0.5848281016442451,0.7606060606060606,0.08618269097700014
0.5870702541106129,0.7606060606060606,0.08611816150417187
0.5870702541106129,0.7666666666666667,0.08604358532066253
0.5923019431988041,0.7666666666666667,0.08580945207372812
0.5923019431988041,0.7696969696969697,0.08577124759783003
0.5949177877428998,0.7696969696969697,0.08562462431274287
0.5949177877428998,0.7727272727272727,0.08560757450037655
0.5990284005979073,0.7727272727272727,0.0853013967600076
0.5990284005979073,0.7757575757575758,0.08529229493040705
0.6061285500747384,0.7757575757575758,0.08486745971065175
0.6061285500747384,0.7787878787878788,0.08484169482259724
0.609118086696562,0.7787878787878788,0.0845827387369683
0.609118086696562,0.7818181818181819,0.08454042895852042
0.6195814648729447,0.7818181818181819,0.08394135716373428
0.6195814648729447,0.7848484848484848,0.08392002356617922
0.6199551569506726,0.7848484848484848,0.08390704693335545
0.6199551569506726,0.7909090909090909,0.0838569362468725
0.6221973094170403,0.7909090909090909,0.08381262682614711
0.6221973094170403,0.793939393939394,0.08376304670435056
0.6259342301943199,0.793939393939394,0.08351809186316338
0.6259342301943199,0.796969696969697,0.08349007736925677
0.6281763826606876,0.796969696969697,0.08338774919901323
0.6281763826606876,0.803030303030303,0.08337184346014426
0.6352765321375187,0.803030303030303,0.08285138752176045
0.6352765321375187,0.8090909090909091,0.08282802682674756
0.6393871449925261,0.8090909090909091,0.08256666952901176
0.6393871449925261,0.8121212121212121,0.08254586516104585
