recall,precision,threshold
0.47575757575757577,0.16422594142259414,0.11025061175252408
0.47575757575757577,0.16474291710388247,0.11047523262953264
0.47575757575757577,0.16491596638655462,0.11051606834025351
0.47575757575757577,0.1650893796004206,0.1105232534888876
0.47575757575757577,0.1654373024236038,0.11070216308616658
0.47575757575757577,0.16561181434599156,0.11087792251281951
0.47575757575757577,0.16578669482576558,0.11105086212155194
0.47575757575757577,0.1664899257688229,0.11125245189955682
0.47575757575757577,0.16666666666666666,0.11160233914205873
0.4696969696969697,0.1650692225772098,0.11183302733707302
0.4696969696969697,0.1652452025586354,0.11184579999501132
0.4696969696969697,0.16542155816435433,0.11202304834593123
0.4696969696969697,0.1655982905982906,0.11204050751701485
0.4666666666666667,0.16470588235294117,0.11205224918242404
0.4636363636363636,0.1639871382636656,0.11222896549030573
0.4636363636363636,0.16416309012875535,0.1123382222472405
0.4575757575757576,0.1635969664138678,0.11244818167753527
0.4575757575757576,0.16377440347071584,0.11247185930827697
0.4575757575757576,0.16395222584147665,0.11255972048838805
0.45151515151515154,0.16337719298245615,0.11285334539398723
0.4484848484848485,0.16245883644346873,0.11291036639203057
0.4484848484848485,0.16263736263736264,0.11293529034726349
0.4484848484848485,0.1628162816281628,0.11315781575935893
0.4484848484848485,0.16299559471365638,0.11339077410841752
0.4484848484848485,0.16335540838852097,0.11347859775111582
0.4484848484848485,0.164079822616408,0.11361033050983112
0.4484848484848485,0.16426193118756938,0.11366351163928481
0.4484848484848485,0.16856492027334852,0.11378525762616183
0.4484848484848485,0.16875712656784492,0.11381534194577239
0.44545454545454544,0.168,0.11415766149329465
0.44545454545454544,0.16896551724137931,0.11426560768433665
0.44545454545454544,0.16915995397008055,0.11426671680705934
0.44545454545454544,0.1693548387096774,0.11438228487292403
0.44545454545454544,0.1699421965317919,0.11457204522132809
0.44545454545454544,0.1701388888888889,0.11474314410921375
0.44545454545454544,0.17053364269141533,0.11479737830267496
0.44545454545454544,0.17093023255813952,0.11498420539733718
0.44545454545454544,0.17112922002328287,0.11502131623567904
0.44545454545454544,0.17132867132867133,0.11525988308121801
0.44545454545454544,0.17192982456140352,0.11535133315391424
0.44545454545454544,0.1721311475409836,0.11550162244518879
0.44545454545454544,0.17375886524822695,0.11592024625886142
0.44545454545454544,0.17417061611374407,0.11593301671891519
0.44545454545454544,0.17437722419928825,0.11603599417032666
0.44545454545454544,0.17458432304038005,0.11606610432663118
0.44545454545454544,0.17479191438763378,0.11624510241661207
0.44545454545454544,0.175,0.116360978899901
0.44242424242424244,0.17548076923076922,0.11659641745733863
0.44242424242424244,0.17611580217129072,0.11666331908143004
0.44242424242424244,0.17632850241545894,0.1171997390352023
0.44242424242424244,0.17696969696969697,0.11720840380199217
0.44242424242424244,0.17718446601941748,0.11749711085607134
0.44242424242424244,0.17761557177615572,0.11776861344632283
0.4393939393939394,0.17661388550548113,0.11777770564991939
0.43636363636363634,0.17560975609756097,0.11801946292143212
0.43636363636363634,0.17582417582417584,0.11803284824489559
0.43636363636363634,0.17603911980440098,0.1182008313675928
0.43636363636363634,0.1762545899632803,0.11824919721743161
0.43636363636363634,0.1769041769041769,0.11826597837752797
0.43636363636363634,0.17712177121771217,0.11854887425675657
0.43333333333333335,0.17875,0.11878097946999933
0.43333333333333335,0.17964824120603015,0.11883164255627902
0.43333333333333335,0.17987421383647798,0.11940768397026941
0.4303030303030303,0.17929292929292928,0.11962609288085274
0.42727272727272725,0.17825537294563842,0.1196283024482242
0.42727272727272725,0.17848101265822786,0.11965177299188524
0.42727272727272725,0.17870722433460076,0.1197437909807406
0.42727272727272725,0.17893401015228427,0.11982188287743668
0.42424242424242425,0.17857142857142858,0.11993753283165415
0.4121212121212121,0.1855388813096862,0.11995327510740918
0.4121212121212121,0.18579234972677597,0.12045525196938853
0.4121212121212121,0.18655692729766804,0.12056950456234111
0.4121212121212121,0.18862690707350901,0.1206905785937866
0.4121212121212121,0.18915159944367177,0.12081415974503441
0.4121212121212121,0.1894150417827298,0.12100814602454807
0.4121212121212121,0.1896792189679219,0.12106861889379181
0.4121212121212121,0.1918194640338505,0.12112543379204861
0.4121212121212121,0.19236209335219237,0.12153477013995
0.4121212121212121,0.19263456090651557,0.12160993102012406
0.4121212121212121,0.19373219373219372,0.12170572630788669
0.4121212121212121,0.19428571428571428,0.12186315416728846
0.4121212121212121,0.19568345323741007,0.12210461571131093
0.4090909090909091,0.19452449567723343,0.12230164659545485
0.40606060606060607,0.1936416184971098,0.12245442197080629
0.40606060606060607,0.19420289855072465,0.12246346671497606
0.40606060606060607,0.19448476052249636,0.12276327247194695
